category,type,lon,lat,name,suburb
Fitness Routines,Fitness / Gymnasium Workouts,144.88360402,-37.60515894,Healthy Inspirations Melton,CRAIGIEBURN
Fitness Routines,Fitness / Gymnasium Workouts,145.29124702,-38.12915303,Inch by Inch Body Toning,CRANBOURNE
Fitness Routines,Fitness / Gymnasium Workouts,145.31794868,-38.11757755,Melton Indoor Sports Stadium,CRANBOURNE EAST
Fitness Routines,Fitness / Gymnasium Workouts,145.26346498,-38.08063198,Melton Waves Leisure Centre,CRANBOURNE NORTH
Fitness Routines,Fitness / Gymnasium Workouts,145.22173537,-38.16898567,Obsessed with Fitness,CRANBOURNE SOUTH
Fitness Routines,Fitness / Gymnasium Workouts,145.26346498,-38.08063198,Re-Creation Health Club,CRANBOURNE WEST
Fitness Routines,Fitness / Gymnasium Workouts,145.92404796,-36.75536798,Club Aquarius,CREEK JUNCTION
Fitness Routines,Fitness / Gymnasium Workouts,144.58958288,-36.58349405,Fit Mildura,CREEK VIEW
Fitness Routines,Fitness / Gymnasium Workouts,145.48188833,-36.86860136,Fitness Master,CREIGHTONS CREEK
Fitness Routines,Fitness / Gymnasium Workouts,144.98792458,-37.82961808,Mildura Waves Aquatic & Leisure Centre,CREMORNE
Fitness Routines,Fitness / Gymnasium Workouts,143.75223535,-38.02358775,Numurkah Aquatic & Fitness Centre,CRESSY
Fitness Routines,Fitness / Gymnasium Workouts,143.86387513,-37.37735414,Back2Base Health & Fitness,CRESWICK
Fitness Routines,Fitness / Gymnasium Workouts,143.8869462,-37.35041978,Body Toning 4 U,CRESWICK NORTH
Fitness Routines,Fitness / Gymnasium Workouts,145.20396375,-38.33866837,Challenge Fitness Centre,CRIB POINT
Fitness Routines,Fitness / Gymnasium Workouts,146.56329166,-37.47023334,Clayton Aquatics and Health Club,CROOKAYAN
Fitness Routines,Fitness / Gymnasium Workouts,146.97387191,-37.44954555,Curves Mt Waverley,CROOKED RIVER
Fitness Routines,Fitness / Gymnasium Workouts,143.18557473,-37.49556319,Fernwood Clayton,CROSS ROADS
Fitness Routines,Fitness / Gymnasium Workouts,142.33907453,-38.3281827,Fitness Central,CROSSLEY
Fitness Routines,Fitness / Gymnasium Workouts,145.98982409,-38.04839481,Fitness First,CROSSOVER
Fitness Routines,Fitness / Gymnasium Workouts,143.04200403,-37.08620204,Fitness First - Malvern Valley,CROWLANDS
Fitness Routines,Fitness / Gymnasium Workouts,142.23423001,-37.81438598,Monash Aquatic & Recreation Centre,CROXTON EAST
Fitness Routines,Fitness / Gymnasium Workouts,145.25588704,-37.79656102,Monash Uni Doug Ellis Swimming Pool,CROYDON
Fitness Routines,Fitness / Gymnasium Workouts,145.2591187,-37.76517078,Next Level Fitness HQ,CROYDON HILLS
Fitness Routines,Fitness / Gymnasium Workouts,145.2740532,-37.7835701,Zap Fitness Clayton,CROYDON NORTH
Fitness Routines,Fitness / Gymnasium Workouts,145.29646275,-37.81753846,Doutta Galla Yoga Studio,CROYDON SOUTH
Fitness Routines,Fitness / Gymnasium Workouts,142.31055896,-36.10701204,Listen To Your Body - Moonee Ponds,CRYMELON
Fitness Routines,Fitness / Gymnasium Workouts,142.63348082,-38.31980083,Natural Muscle,CUDGEE
Fitness Routines,Fitness / Gymnasium Workouts,147.7022461,-36.24821659,Anytime Fitness Brunswick,CUDGEWA
Fitness Routines,Fitness / Gymnasium Workouts,143.19440098,-35.75792303,Fighting Arts Fitness Centre,CULGOA
Fitness Routines,Fitness / Gymnasium Workouts,141.51590255,-37.26633393,Powerplay Gym,CULLA
Fitness Routines,Fitness / Gymnasium Workouts,144.12497078,-35.76274914,Adrenalin Gym & Fitness,CULLEN
Fitness Routines,Fitness / Gymnasium Workouts,141.69665762,-34.09805629,Anytime Fitness Somerville,CULLULLERAINE
Fitness Routines,Fitness / Gymnasium Workouts,143.57178803,-38.17121303,Body of Health Fitness & Recreation,CUNDARE
Fitness Routines,Fitness / Gymnasium Workouts,143.48078703,-38.09133196,Bruno's Gym,CUNDARE NORTH
Fitness Routines,Fitness / Gymnasium Workouts,142.94559369,-38.46275313,Contours Hastings ,CURDIES RIVER
Fitness Routines,Fitness / Gymnasium Workouts,142.897392,-38.55456004,Contours Mornington,CURDIEVALE
Fitness Routines,Fitness / Gymnasium Workouts,144.48806329,-38.16385407,Curves Beaconsfield,CURLEWIS
Fitness Routines,Fitness / Gymnasium Workouts,142.6010912,-35.86787191,Curves Mornington,CURYO
Fitness Routines,Fitness / Gymnasium Workouts,142.55939879,-36.94273439,Curves Rosebud,DADSWELLS BRIDGE
Fitness Routines,Fitness / Gymnasium Workouts,143.68895004,-37.11579099,Fernwood Mornington,DAISY HILL
Fitness Routines,Fitness / Gymnasium Workouts,144.31086003,-37.51779698,Pelican Park Recreation Centre,DALES CREEK
Fitness Routines,Fitness / Gymnasium Workouts,144.92548099,-37.66417399,Everyone Health and Fitness,DALLAS
Fitness Routines,Fitness / Gymnasium Workouts,145.44504101,-38.16376097,Life Cycle Gymnasium,DALMORE
Fitness Routines,Fitness / Gymnasium Workouts,144.31142068,-35.80395923,Belfast Aquatics,DALTONS BRIDGE
Fitness Routines,Fitness / Gymnasium Workouts,143.37001303,-36.76726396,Alexandra Community Leisure Centre,DALYENONG
Fitness Routines,Fitness / Gymnasium Workouts,145.51149304,-38.5841529,Anytime Fitness Diamond Creek,DALYSTON
Fitness Routines,Fitness / Gymnasium Workouts,145.19601803,-37.96776397,Balance Gymnastics & Fitness,DANDENONG
Fitness Routines,Fitness / Gymnasium Workouts,145.23337838,-37.9656648,Contours Diamond Creek,DANDENONG NORTH
Fitness Routines,Fitness / Gymnasium Workouts,145.23551399,-38.00169624,Curves,DANDENONG SOUTH
Fitness Routines,Fitness / Gymnasium Workouts,146.63148496,-36.80529815,Diamond Creek Community Centre,DANDONGADALE
Fitness Routines,Fitness / Gymnasium Workouts,147.16701382,-37.46828793,Mickey's Fitness,DARGO
Fitness Routines,Fitness / Gymnasium Workouts,144.40211061,-37.63966495,Powertone Wellness Studio,DARLEY
Fitness Routines,Fitness / Gymnasium Workouts,146.21061104,-38.42989503,The Ridge Health Club,DARLIMURLA
Fitness Routines,Fitness / Gymnasium Workouts,143.0147441,-38.06364373,St Kilda Police & Citizens Youth Club,DARLINGTON
Fitness Routines,Fitness / Gymnasium Workouts,146.01850716,-38.21919099,Fitness First - Leongatha,DARNUM
Fitness Routines,Fitness / Gymnasium Workouts,144.86147504,-37.35812399,Hamilton Indoor Leisure & Aquatic Centre,DARRAWEIT GUIM
Fitness Routines,Fitness / Gymnasium Workouts,146.82963897,-38.42922799,Curves Toorak,DARRIMAN
Fitness Routines,Fitness / Gymnasium Workouts,141.4465047,-37.84608901,Domain Health Prahran,DARTMOOR
Fitness Routines,Fitness / Gymnasium Workouts,147.76278317,-36.78582212,Fitness First,DARTMOUTH
Fitness Routines,Fitness / Gymnasium Workouts,146.7168456,-37.99627971,Fitness HQ,DAWSON
Fitness Routines,Fitness / Gymnasium Workouts,144.12663554,-37.34973368,Kooyong Lawn Tennis Club,DAYLESFORD
Fitness Routines,Fitness / Gymnasium Workouts,143.93950901,-37.45620201,MaxxFit Performance Training,DEAN
Fitness Routines,Fitness / Gymnasium Workouts,143.93695399,-38.45834097,Royal South Yarra Tennis Courts,DEANS MARSH
Fitness Routines,Fitness / Gymnasium Workouts,144.72371,-37.75075297,Snap Fitness Armadale,DEANSIDE
Fitness Routines,Fitness / Gymnasium Workouts,148.34241012,-37.15092811,South Pacific Health Club - Malvern East,DEDDICK VALLEY
Fitness Routines,Fitness / Gymnasium Workouts,146.94645804,-36.47628397,South Yarra Sports Centre ,DEDERANG
Fitness Routines,Fitness / Gymnasium Workouts,142.731447,-36.95566897,Great Ocean Fitness,DEEP LEAD
Fitness Routines,Fitness / Gymnasium Workouts,145.06135741,-37.80687844,Jetts Fitness Torquay,DEEPDENE
Fitness Routines,Fitness / Gymnasium Workouts,144.75477783,-37.78139876,Torquay Coastal Boxing & Fitness Family Gym,DEER PARK
Fitness Routines,Fitness / Gymnasium Workouts,143.82728504,-37.58071,Curves Swan Hill,DELACOMBE
Fitness Routines,Fitness / Gymnasium Workouts,144.76812,-37.70972767,Voyage Fitness Swan Hill,DELAHEY
Fitness Routines,Fitness / Gymnasium Workouts,146.15588599,-37.15733797,Action Fitness Centre ,DELATITE
Fitness Routines,Fitness / Gymnasium Workouts,146.27293698,-38.35220797,Adrenalin Martial Arts,DELBURN
Fitness Routines,Fitness / Gymnasium Workouts,148.80464649,-37.04316999,Aquazone,DELEGATE RIVER
Fitness Routines,Fitness / Gymnasium Workouts,142.980038,-37.36297102,Body Blitzer Fitness Centre,DENICULL CREEK
Fitness Routines,Fitness / Gymnasium Workouts,146.75307902,-38.02618697,Curves Warrnambool,DENISON
Fitness Routines,Fitness / Gymnasium Workouts,142.44835204,-38.3280203,logans Beach Spa & Fitness,DENNINGTON
Fitness Routines,Fitness / Gymnasium Workouts,144.30001201,-37.31047102,Anytime Fitness Sale,DENVER
Fitness Routines,Fitness / Gymnasium Workouts,147.82335712,-37.66000897,O.A. Ruff Sports Stadium,DEPTFORD
Fitness Routines,Fitness / Gymnasium Workouts,143.99617719,-36.67678827,Advantage Health & Fitness,DERBY
Fitness Routines,Fitness / Gymnasium Workouts,143.80888898,-37.80269201,Anytime Fitness,DEREEL
Fitness Routines,Fitness / Gymnasium Workouts,141.20923187,-37.42403967,Aqualink Box Hill,DERGHOLM
Fitness Routines,Fitness / Gymnasium Workouts,144.76919683,-37.81202207,Aqualink Nunawading,DERRIMUT
Fitness Routines,Fitness / Gymnasium Workouts,144.683236,-36.85410703,Contours Express Mitcham,DERRINAL
Fitness Routines,Fitness / Gymnasium Workouts,143.26807097,-38.00691003,Curves Blackburn,DERRINALLUM
Fitness Routines,Fitness / Gymnasium Workouts,145.83155699,-36.35276202,Fernwood Women's Health Club Mitcham,DEVENISH
Fitness Routines,Fitness / Gymnasium Workouts,145.87121493,-37.19270167,Healthways Recreation Centre,DEVILS RIVER
Fitness Routines,Fitness / Gymnasium Workouts,145.33814901,-38.19548399,Snap Fitness Vermont South,DEVON MEADOWS
Fitness Routines,Fitness / Gymnasium Workouts,146.61835504,-38.58758402,Genesis Fitness Club Bundoora,DEVON NORTH
Fitness Routines,Fitness / Gymnasium Workouts,145.44146596,-37.982983,Leisure City Epping,DEWHURST
Fitness Routines,Fitness / Gymnasium Workouts,145.15510217,-36.52915151,Wodonga Sports & Leisure Centre (YMCA),DHURRINGILE
Fitness Routines,Fitness / Gymnasium Workouts,145.17965178,-37.68607726,BoxingFit Hoppers Crossing,DIAMOND CREEK
Fitness Routines,Fitness / Gymnasium Workouts,141.44549691,-37.85205026,Victorian University Fitness Centres,DIGBY
Fitness Routines,Fitness / Gymnasium Workouts,144.67237956,-37.56779468,All Seasons Personal Fitness,DIGGERS REST
Fitness Routines,Fitness / Gymnasium Workouts,144.43187282,-36.33636157,Andrew Baxter Body Concepts Studio ,DIGGORA
Fitness Routines,Fitness / Gymnasium Workouts,142.1982832,-36.31185966,Anytime Fitness Alphington,DIMBOOLA
Fitness Routines,Fitness / Gymnasium Workouts,144.14014998,-36.41465699,Anytime Fitness Richmond,DINGEE
Fitness Routines,Fitness / Gymnasium Workouts,145.14469265,-37.99088182,Australian Institute of Fitness,DINGLEY VILLAGE
Fitness Routines,Fitness / Gymnasium Workouts,143.87419798,-35.77587396,Balance & Control Pilates Studio,DINGWALL
Fitness Routines,Fitness / Gymnasium Workouts,147.23513998,-37.02086604,Collingwood Housing Estate Gymnasium ,DINNER PLAIN
Fitness Routines,Fitness / Gymnasium Workouts,142.97185699,-38.31715696,Collingwood Leisure Centre,DIXIE
Fitness Routines,Fitness / Gymnasium Workouts,145.45974671,-37.60469995,CrossFit Richmond,DIXONS CREEK
Fitness Routines,Fitness / Gymnasium Workouts,142.98764801,-37.32027503,CrossFit Victoria,DOBIE
Fitness Routines,Fitness / Gymnasium Workouts,146.40672001,-36.51839897,CrossFit Victoria,DOCKER
Fitness Routines,Fitness / Gymnasium Workouts,146.35936602,-36.26408202,Curves North Fitzroy,DOCKERS PLAINS
Fitness Routines,Fitness / Gymnasium Workouts,144.94914658,-37.82702292,Fernwood - Carlton,DOCKLANDS
Fitness Routines,Fitness / Gymnasium Workouts,147.76018325,-37.32277818,Fernwood Carlton,DOCTORS FLAT
Fitness Routines,Fitness / Gymnasium Workouts,146.194132,-38.576894,Fitness 24 Hours,DOLLAR
Fitness Routines,Fitness / Gymnasium Workouts,145.57214203,-37.70130901,Fitness First,DON VALLEY
Fitness Routines,Fitness / Gymnasium Workouts,142.956522,-36.17343599,Fitzroy Swimming Pool,DONALD
Fitness Routines,Fitness / Gymnasium Workouts,145.09965442,-37.78261152,Richmond Recreation Centre,DONCASTER
Fitness Routines,Fitness / Gymnasium Workouts,145.16776063,-37.80249006,Richmond Recreation Centre,DONCASTER EAST
Fitness Routines,Fitness / Gymnasium Workouts,145.02811396,-37.56641603,Zap Fitness Richmond,DONNYBROOK
Fitness Routines,Fitness / Gymnasium Workouts,145.18423704,-37.76554296,Curves  Lilydale,DONVALE
Fitness Routines,Fitness / Gymnasium Workouts,143.11022496,-36.36546998,Curves Kilsyth,DOOBOOBETIC
Fitness Routines,Fitness / Gymnasium Workouts,142.3042759,-36.66328697,Female Gym Chirnside Park,DOOEN
Fitness Routines,Fitness / Gymnasium Workouts,145.72964903,-36.35646796,Fit Chirnside park,DOOKIE
Fitness Routines,Fitness / Gymnasium Workouts,145.69925897,-36.41443001,Fit Gym ,DOOKIE COLLEGE
Fitness Routines,Fitness / Gymnasium Workouts,145.1085032,-37.6171238,Goodlife Mooroolbark,DOREEN
Fitness Routines,Table Tennis,145.06524005,-38.40676699,Ballarat Table Tennis Centre,POINT LEO
Fitness Routines,Table Tennis,144.54836567,-37.97426249,Rochester Recreation Reserve,POINT WILSON
Fitness Routines,Table Tennis,143.32901204,-38.30162799,Exhibition Hall,POMBORNEIT
Fitness Routines,Table Tennis,143.30917996,-38.17060796,Community Sports Centre,POMBORNEIT NORTH
Fitness Routines,Table Tennis,144.13159199,-36.32749304,Geelong Table Tennis ,POMPAPIEL
Fitness Routines,Table Tennis,143.97973497,-37.54100898,Fitzgerald Street Stadium,POOTILLA
Fitness Routines,Table Tennis,145.86234753,-38.32485427,Victoria Park,POOWONG EAST
Fitness Routines,Table Tennis,144.19723249,-37.30584222,Gisborne Secondary College,PORCUPINE RIDGE
Fitness Routines,Table Tennis,146.67061678,-38.74623243,Melton Table Tennis Association (Victoria University),PORT ALBERT
Fitness Routines,Table Tennis,142.11744596,-38.26946295,Yarrawonga Showgrounds Reserve/Victoria Park,PORT FAIRY
Fitness Routines,Table Tennis,144.90275051,-37.84707131,Coburg Table Tennis Club,PORT MELBOURNE
Fitness Routines,Table Tennis,144.64644604,-38.16743002,Table Tennis Pavillion (Camp Reserve),PORTARLINGTON
Fitness Routines,Table Tennis,141.59878045,-38.32093506,State Bank Pavillion,PORTLAND NORTH
Fitness Routines,Table Tennis,144.73822497,-38.32458287,Beaufort Town Hall,PORTSEA
