category,type,lon,lat,name,suburb
Organized Sports,Lawn Bowls,142.20880426,-37.29111845,Baxter Village Bowls Club ,GRAMPIANS
Organized Sports,Lawn Bowls,144.65766007,-37.70007035,Carrum Bowling Club ,GRANGEFIELDS
Organized Sports,Lawn Bowls,147.70490576,-37.72512383,Frankston Bowling Club,GRANITE ROCK
Organized Sports,Lawn Bowls,147.29505502,-36.14378003,Frankston RSL Bowling Club ,GRANYA
Organized Sports,Lawn Bowls,141.65119397,-37.89142598,Karingal Bowling Club ,GRASSDALE
Organized Sports,Lawn Bowls,142.86771503,-36.59778696,Long Island Country Club ,GRAYS BRIDGE
Organized Sports,Lawn Bowls,143.06565699,-36.71876103,Peninsula Country Golf Club,GRE GRE
Organized Sports,Lawn Bowls,143.03199098,-36.64942497,Seaford Bowls Club ,GRE GRE SOUTH
Organized Sports,Lawn Bowls,143.66884497,-35.93479227,Yamala Park,GREDGWIN
Organized Sports,Lawn Bowls,144.31086003,-37.51779698,Cohuna Bowls Club,GREENDALE
Organized Sports,Lawn Bowls,142.87996302,-36.968804,Cohuna Golf & Bowls Club,GREENS CREEK
Organized Sports,Lawn Bowls,144.83391798,-37.64398804,Kerang Bowling Club,GREENVALE
Organized Sports,Lawn Bowls,143.95689897,-37.72780299,Kerang Golf and Bowls Club,GRENVILLE
Organized Sports,Lawn Bowls,146.31872598,-36.67524403,Leitchville Bowls Club,GRETA SOUTH
Organized Sports,Lawn Bowls,143.83995335,-38.68266242,Quambatook Bowling Club,GREY RIVER
Organized Sports,Lawn Bowls,141.84037096,-37.59509596,Barwon Heads Village Park,GRITJURK
Organized Sports,Lawn Bowls,145.50935502,-37.75353004,Clifton Springs Bowling Club,GRUYERE
Organized Sports,Lawn Bowls,144.27780452,-35.99623761,Geelong Lawn Tennis Club,GUNBOWER
Organized Sports,Lawn Bowls,146.25340704,-38.52280002,Geelong RSL Club,GUNYAH
Organized Sports,Lawn Bowls,145.38534946,-38.01332866,Geelong West Bowls Club,GUYS HILL
Organized Sports,Lawn Bowls,143.65529489,-37.60975569,Highton Reserve,HADDON
Organized Sports,Lawn Bowls,145.25199323,-38.0036518,Lara Bowling Club,HALLAM
Organized Sports,Lawn Bowls,142.57784315,-37.19834874,Leopold Sportsmans Club,HALLS GAP
Organized Sports,Lawn Bowls,141.93090197,-37.78506603,Myers Reserve,HAMILTON
Organized Sports,Lawn Bowls,144.99286197,-37.94218738,Norlane Bowling Club,HAMPTON
Organized Sports,Lawn Bowls,145.27976695,-38.06758236,Ocean Grove Bowling Club,HAMPTON PARK
Organized Sports,Lawn Bowls,142.75029096,-34.68125702,Portarlington Bowls Club,HAPPY VALLEY
Organized Sports,Lawn Bowls,144.22313231,-36.9672355,St Leonards Bowling Club,HARCOURT NORTH
Organized Sports,Lawn Bowls,144.51945269,-37.63526179,Alma Bowls &Tennis Club,HARKNESS
Organized Sports,Lawn Bowls,147.12244198,-36.86099498,Armadale Bowls Club/Tennis Courts,HARRIETVILLE
Organized Sports,Lawn Bowls,145.08658223,-36.49899639,Bentleigh Bowling Club,HARSTON
Organized Sports,Lawn Bowls,142.04406108,-34.68936047,Coatesville Bowling Club,HATTAH
Organized Sports,Lawn Bowls,142.21407598,-36.74082898,Elsternwick Bowls Club,HAVEN
Organized Sports,Lawn Bowls,142.12251813,-38.13772038,Glen Eira McKinnon Bowls Club,HAWKESDALE
Organized Sports,Lawn Bowls,145.02461782,-37.83449918,Murrumbeena Bowls Club,HAWTHORN
Organized Sports,Lawn Bowls,146.37494804,-38.655634,Murrumbeena Park Bowls Club,HAZEL PARK
Organized Sports,Lawn Bowls,146.50603304,-38.31564801,South Oakleigh Club,HAZELWOOD NORTH
Organized Sports,Lawn Bowls,145.60589747,-37.71881342,Southern Indoor Bowls Club,HEALESVILLE
Organized Sports,Lawn Bowls,144.74917558,-36.86647656,The Bentleigh Club,HEATHCOTE
Organized Sports,Lawn Bowls,144.69374133,-36.99362057,Casterton Bowls Club,HEATHCOTE SOUTH
Organized Sports,Lawn Bowls,141.66382986,-38.25686785,Dartmoor Bowls Club ,HEATHMERE
Organized Sports,Lawn Bowls,146.651025,-38.66320403,Portland Bowls Club,HEDLEY
Organized Sports,Lawn Bowls,145.05757832,-37.72941386,Portland Memorial Bowls Club,HEIDELBERG HEIGHTS
Organized Sports,Lawn Bowls,141.95153323,-37.65955734,Bannockburn & District Bowls Club,HENSLEY PARK
Organized Sports,Lawn Bowls,144.12096934,-37.29926319,Inverleigh Bowls Club,HEPBURN
Organized Sports,Lawn Bowls,144.31730327,-38.12800431,Linton & District Bowling Club,HERNE HILL
Organized Sports,Lawn Bowls,144.63357504,-37.37694815,Clunes Bowling Club,HESKET
Organized Sports,Lawn Bowls,142.57317528,-38.05180767,Creswick Bowling Club,HEXHAM
Organized Sports,Lawn Bowls,142.897392,-38.55456004,Daylesford Bowling Club,HEYTESBURY LOWER
Organized Sports,Lawn Bowls,146.76965996,-38.30256596,Smeaton Bowling club,HIAMDALE
Organized Sports,Lawn Bowls,144.93083106,-37.20933339,Trentham Bowling Club,HIGH CAMP
Organized Sports,Lawn Bowls,145.4277043,-37.00602733,Dimboola Bowls Club,HIGHLANDS
Organized Sports,Lawn Bowls,141.58551914,-37.62413356,Jeparit & District Bowls Club,HILGAY
Organized Sports,Lawn Bowls,143.65644106,-37.60354794,Nhill Bowls Club,HILLCREST
Organized Sports,Lawn Bowls,144.75627048,-37.70616763,Rainbow Bowls Club,HILLSIDE
Organized Sports,Lawn Bowls,145.19239581,-38.40086871,Altona Bowling Club (Altona Reserve),HMAS CERBERUS
Organized Sports,Lawn Bowls,147.45535396,-38.06259798,Altona North Bowling Club,HOLLANDS LANDING
Organized Sports,Lawn Bowls,141.86954703,-38.10895399,Altona Sports Bowls Club,HOMERTON
Organized Sports,Lawn Bowls,142.6010268,-35.74907007,Laverton Bowling Club,HOPETOUN
Organized Sports,Lawn Bowls,144.6651242,-37.87168417,Newport Bowling Club,HOPPERS CROSSING
Organized Sports,Lawn Bowls,144.22591797,-35.85998903,Spotswood/Kingsville RSL Bowling Club,HORFIELD
Organized Sports,Lawn Bowls,147.12244198,-36.86099498,Williamstown Bowling Club,HOTHAM HEIGHTS
Organized Sports,Lawn Bowls,145.93729503,-37.11736602,Coughlin Park,HOWES CREEK
Organized Sports,Lawn Bowls,146.23231098,-37.23905899,Horsham Golf Club,HOWQUA
Organized Sports,Lawn Bowls,146.11800398,-37.229261,Horsham West Bowling Club,HOWQUA INLET
Organized Sports,Lawn Bowls,145.20561524,-37.53932644,Natimuk Bowling Club,HUMEVALE
Organized Sports,Lawn Bowls,146.84726738,-38.66550568,Sunnyside Bowls Club,HUNTERSTON
Organized Sports,Lawn Bowls,144.35646302,-36.677607,Broadmeadows Bowls Club,HUNTLY
Organized Sports,Lawn Bowls,147.11203297,-36.27394102,Craigieburn Bowls Club,HUON
Organized Sports,Lawn Bowls,145.16879897,-37.63113501,Gladstone Park Bowls Club,HURSTBRIDGE
Organized Sports,Lawn Bowls,147.35675136,-37.65735622,Sunbury Bowling Club,IGUANA CREEK
Organized Sports,Lawn Bowls,142.67913401,-37.08493602,Chiltern recreation reserve,ILLAWARRA
Organized Sports,Lawn Bowls,144.71729882,-38.15026182,Rutherglen Golf Course/ Bowls Club,INDENTED HEAD
Organized Sports,Lawn Bowls,143.77240095,-36.58993202,Tangambalanga recreation Reserve,INGLEWOOD
Organized Sports,Lawn Bowls,143.66582002,-36.79703097,Yackandandah Bowls Club,INKERMAN
Organized Sports,Lawn Bowls,144.09893886,-38.11717165,Chelsea Recreation Reserve,INVERLEIGH
Organized Sports,Lawn Bowls,143.87083504,-37.52924601,Cheltenham Bowls Club,INVERMAY
Organized Sports,Lawn Bowls,145.649905,-38.15214696,Clayton Bowls Club,IONA
Organized Sports,Lawn Bowls,144.22464802,-37.13882699,Edithvale Bowls Club,IRISHTOWN
Organized Sports,Lawn Bowls,143.61579506,-38.27196417,Mentone Bowling Club ,IRREWARRA
Organized Sports,Lawn Bowls,143.50296802,-38.47101198,Moorabbin Bowling Club ,IRREWILLIPE EAST
Organized Sports,Lawn Bowls,145.04019671,-37.78422187,Mordialloc Bowls Club,IVANHOE
Organized Sports,Lawn Bowls,144.90327899,-37.681026,Parkdale Bowls Club,JACANA
Organized Sports,Lawn Bowls,144.27959799,-36.72569703,Balmoral Gardens Bowls Club,JACKASS FLAT
Organized Sports,Lawn Bowls,145.55063114,-38.36384697,Bayswater Bowls Club,JAM JERRUP
Organized Sports,Lawn Bowls,144.29244875,-38.35955061,Boronia Bowls Club,JAN JUC
Organized Sports,Lawn Bowls,143.08019196,-38.40126299,Ferntree Gully Bowling Club,JANCOURT EAST
Organized Sports,Lawn Bowls,148.42291107,-37.72179523,Guy Turner Reserve,JARRAHMOND
Organized Sports,Lawn Bowls,146.44760542,-38.34056577,Waverley Golf Club,JEERALANG
Organized Sports,Lawn Bowls,145.75742903,-38.38809699,Boolarra Bowls Club,JEETHO
Organized Sports,Lawn Bowls,143.15049125,-36.26793398,Keegan St Reserve,JEFFCOTT NORTH
Organized Sports,Lawn Bowls,146.13554842,-37.70207779,Moe Bowling Club,JERICHO
Organized Sports,Lawn Bowls,143.05202604,-35.80743098,Yallourn Bowling Club,JIL JIL
Organized Sports,Lawn Bowls,145.91304503,-38.07074896,Yallourn North Bowls Club,JINDIVICK
Organized Sports,Lawn Bowls,142.93160999,-37.04194001,Yinnar Bowls Club,JOEL SOUTH
Organized Sports,Lawn Bowls,147.79384901,-37.858485,Boort Bowling Club,JOHNSONVILLE
Organized Sports,Lawn Bowls,146.42462497,-38.42589,Bridgewater Lawn Bowls Club,JUMBUK
Organized Sports,Lawn Bowls,145.29124702,-38.12915303,Calivil Bowls Club,JUNCTION VILLAGE
Organized Sports,Lawn Bowls,144.25995898,-36.04706997,Dingee Bowling Club,JUNGABURRA
Organized Sports,Lawn Bowls,145.23184079,-36.16648974,Inglewood Bowls Club,KAARIMBA
Organized Sports,Lawn Bowls,147.96496174,-37.88244868,Korong Vale Bowls Club,KALIMNA
Organized Sports,Lawn Bowls,144.95996807,-37.54165929,Pyramid Hill Bowling Club,KALKALLO
Organized Sports,Lawn Bowls,145.37086999,-37.90675297,Serpentine Bowls and Tennis Complex,KALLISTA
Organized Sports,Lawn Bowls,143.23200205,-35.91107696,Wedderburn Bowls Club,KALPIENUNG
Organized Sports,Lawn Bowls,144.30648897,-36.37086597,Gisborne & District Bowling Club,KAMAROOKA NORTH
Organized Sports,Lawn Bowls,146.97171799,-36.521798,Kyneton Bowling Club,KANCOONA
Organized Sports,Lawn Bowls,145.23645261,-37.71988444,Lancefield Bowling Club,KANGAROO GROUND
Organized Sports,Lawn Bowls,145.64904398,-37.04587001,Macedon Ranges Bowling Club,KANUMBRA
Organized Sports,Lawn Bowls,144.93198501,-36.17246003,Romsey Bowls Club,KANYAPELLA
Organized Sports,Lawn Bowls,145.90671698,-38.41367603,Woodend Bowling Club,KARDELLA
Organized Sports,Lawn Bowls,143.23101291,-38.19078654,Doncaster Bowling Club ,KARIAH
